id,smoking
0,0.39877042356437975
1,0.19527377968787932
2,0.6736082822821235
3,0.1383828816407406
4,0.670864661699383
5,0.7558955010019495
6,0.2509399579868327
7,0.11251173211186011
8,0.1373953261000973
9,0.07290757284943063
10,0.42779922228944584
11,0.16002556303910084
12,0.06141341500552824
13,0.1923631658383241
14,0.016665962075008114
15,0.8243209691687415
16,0.8185672079944477
17,0.8968169825157205
18,0.127709589176044
19,0.4570486310102638
20,0.6427529492494565
21,0.8770503500146045
22,0.5801822219091708
23,0.7150248190126813
24,0.096871455400663
25,0.816386156368407
26,0.6689320079667656
27,0.6194541848315781
28,0.6440285451941368
29,0.03125610061590655
30,0.784830604707095
31,0.0649495147649494
32,0.18013320715877337
33,0.7293551707890168
34,0.857270227906529
35,0.4538934196867652
36,0.15088223453420618
37,0.12219812177575004
38,0.21779366909325262
39,0.5286181122823564
40,0.8020815398891594
41,0.0487411761590643
42,0.24218411494207645
43,0.021534147541029183
44,0.10869101885580026
45,0.10932569786462783
46,0.13840326975250877
47,0.11322095393790531
48,0.20397904333677877
49,0.8236812226867793
50,0.5922666703305596
51,0.3003767922710993
52,0.5508073703697889
53,0.08474757960641383
54,0.4505347825822899
55,0.7342011227348249
56,0.3657181099540066
57,0.6916447415647661
58,0.5292083976419089
59,0.6600632091853036
60,0.07353690108744963
61,0.6839097051067647
62,0.37752890222973523
63,0.5315402502662996
64,0.8988414151367808
65,0.11238317801974208
66,0.5412447299832648
67,0.6917653752612966
68,0.21321412713018426
69,0.4886831856813546
70,0.6221870505514326
71,0.7272242550360654
72,0.19900825501974437
73,0.6039692005703081
74,0.07196885250523637
75,0.8373397639327249
76,0.07214276048962219
77,0.015633204546382236
78,0.29942476880650526
79,0.1648335997188284
80,0.30741108126020344
81,0.47078632829845785
82,0.4710982165395082
83,0.8058179157414297
84,0.7498225697827856
85,0.8631848781213308
86,0.868204484818646
87,0.5515798962175683
88,0.22400135225848605
89,0.07261111241080956
90,0.42388634695959826
91,0.7516338086335866
92,0.5228193052587674
93,0.030801116163724173
94,0.1021500972085786
95,0.6577128379669825
96,0.271216712252711
97,0.39869656701505124
98,0.036519707163641175
99,0.900664250979195
100,0.929426815868688
101,0.840885527052487
102,0.3836413897311956
103,0.529800800470904
104,0.08027159539441608
105,0.7573242360461614
106,0.06609079870938563
107,0.4843537188876535
108,0.7730429743669368
109,0.41547879663793497
110,0.03570993536037915
111,0.5487023998151925
112,0.5071919740983284
113,0.8274043394253479
114,0.45737523552042486
115,0.46305525024491917
116,0.18259383578644722
117,0.6722518971745165
118,0.6849443354138717
119,0.9452109117272111
120,0.8195318426553898
121,0.027547565071001867
122,0.9108692841276642
123,0.3087607761484642
124,0.06742142046277
125,0.041579185496011396
126,0.5097276441401987
127,0.05542073522899012
128,0.6678123238292756
129,0.07747678385889713
130,0.6109950009444531
131,0.8204054084819301
132,0.5207479324187608
133,0.028207281997743288
134,0.8872525829617468
135,0.33284577704515256
136,0.47940220819942236
137,0.08467407849862883
138,0.3823797056438177
139,0.5666124436003525
140,0.784919323207308
141,0.6476317171313966
142,0.796647067613837
143,0.8690534578217044
144,0.4455289831395717
145,0.48340921769129575
146,0.07145507624629506
147,0.15039795514706666
148,0.8502285081691476
149,0.05489099668023609
150,0.20348386800271812
151,0.04267191014977326
152,0.030487514542117265
153,0.9117879500232626
154,0.6876396820564963
155,0.9991676388446031
156,0.7947728183056232
157,0.6078657061622863
158,0.21826266581525686
159,0.2754394662958795
160,0.39571484190334016
161,0.3881177608366147
162,0.5770744536405242
163,0.10030332154662908
164,0.6448068343247364
165,0.5504101436222127
166,0.1530023736629213
167,0.06316414356673783
168,0.08665641133956534
169,0.657700428335663
170,0.12834395190978273
171,0.10787321671245587
172,0.026840051167543958
173,0.20018469816200246
174,0.08515035308895265
175,0.5785847754454788
176,0.09230351441245772
177,0.11017715489388974
178,0.28023127278753335
179,0.2672206461403556
180,0.6057992430105507
181,0.1369272996269899
182,0.5842666951403994
183,0.2189430714080281
184,0.15709303442193623
185,0.9108234691346625
186,0.23462343154578089
187,0.14955909129643552
188,0.08113579224224196
189,0.654768131767296
190,0.46496746382997234
191,0.5932039806943273
192,0.7232219214776905
193,0.6086013307560084
194,0.0276102953773095
195,0.5839277080859688
196,0.5778120738351761
197,0.12168561486123294
198,0.39308160045156665
199,0.5872348011287595
200,0.030805417359262684
201,0.8746235872533887
202,0.5368855890311786
203,0.5538629729047134
204,0.15115486121743113
205,0.4784087834275805
206,0.13855331925045009
207,0.05688257477950637
208,0.6928770727411651
209,0.3440398705399192
210,0.10903989995895938
211,0.718918791800876
212,0.8925678589064869
213,0.5798048747801504
214,0.8161865513965063
215,0.7501780216858895
216,0.5952491689841509
217,0.07278493511783489
218,0.36520187274524135
219,0.19562794238922684
220,0.13191737390737063
221,0.14351698017876718
222,0.8511055733708227
223,0.11849076387761087
224,0.2703598820804105
225,0.2716738245639522
226,0.7035413158516465
227,0.060998179632021914
228,0.09219234543697502
229,0.1772193991573889
230,0.24034445638670063
231,0.10721107512225045
232,0.7639728467996111
233,0.22523019940398406
234,0.41682095704474004
235,0.9651445650461145
236,0.255255461008454
237,0.8882524964619535
238,0.04274686799241063
239,0.02659838842091936
240,0.8701311833816862
241,0.24517797951278797
242,0.6156033256921918
243,0.43477700932460434
244,0.16729048694640583
245,0.4926710566660422
246,0.6329657759188163
247,0.08601208765537906
248,0.5010157114736928
249,0.04838492579191622
250,0.6217345932415003
251,0.749698930935644
252,0.7130131337521207
253,0.9223417573277239
254,0.11169542666398098
255,0.014271207479026781
256,0.12508173550034232
257,0.5473379307337928
258,0.0915962729013883
259,0.6907890494636625
260,0.5924999913073347
261,0.07561248748756558
262,0.03491306967782909
263,0.331614790383892
264,0.30083383018807064
265,0.9422963571512784
266,0.620954763138806
267,0.037294561359095216
268,0.8486092785752701
269,0.052539018353547844
270,0.18116314765694932
271,0.06412274237360556
272,0.3768175317505879
273,0.7550207239687928
274,0.7814028326149589
275,0.1547375856646159
276,0.854949038731156
277,0.7746296997585945
278,0.3226734853470056
279,0.3683033977774563
280,0.0800665327157114
281,0.3886492724945042
282,0.8337078197853399
283,0.9112757416159879
284,0.018458328159471838
285,0.6488646801320266
286,0.6396206811616498
287,0.034755812644092866
288,0.6486786393581744
289,0.9999998291744775
290,0.6273395888501825
291,0.48553365314551095
292,0.5862873277118837
293,0.09284828537455189
294,0.04561355821949987
295,0.4310666821255429
296,0.6339920381582633
297,0.33905990251331913
298,0.07756530946394175
299,0.8861773925292045
300,0.7144321280061889
301,0.8149845918413502
302,0.15015652281644223
303,0.6857794416213776
304,0.09423966374123294
305,0.9168183011781039
306,0.9701912263270369
307,0.2878508231099384
308,0.02286579427907953
309,0.11182602079666067
310,0.17025171632527894
311,0.5340755080710105
312,0.5691169184159943
313,0.07408694626997263
314,0.49939853377811205
315,0.1801067927520348
316,0.3600955019700013
317,0.08422600940757693
318,0.7496514513184835
319,0.10378530141615075
320,0.22228664495077724
321,0.39172618147175825
322,0.6227675164309644
323,0.078161873964282
324,0.7385877649436245
325,0.16176593820963317
326,0.5015111006233145
327,0.8731779806237774
328,0.7421543273208385
329,0.6445372596811492
330,0.2567059371323572
331,0.7382358225204378
332,0.7826771256359779
333,0.5529294672117583
334,0.9232743406638159
335,0.5438867083872865
336,0.054786668097178734
337,0.6039471420247375
338,0.08394690110616557
339,0.4119480054574774
340,0.8740673559680588
341,0.4253466895104304
342,0.059380750775366614
343,0.058379017440895756
344,0.02477019885207493
345,0.7711737416789607
346,0.1648307469457513
347,0.8586642267403527
348,0.5655225914525661
349,0.6785540303911891
350,0.07779167382826196
351,0.06372440590994079
352,0.8673868606585381
353,0.7124138667803588
354,0.03971077264048286
355,0.07194795077189482
356,0.6160807883871728
357,0.7169168102212482
358,0.0501930885201309
359,0.09595662724625537
360,0.1991431048936885
361,0.10444630513229614
362,0.5872171237758229
363,0.08001055789621418
364,0.5186091270323243
365,0.5927459736896331
366,0.7548727329831445
367,0.8027845062407805
368,0.06560649184519832
369,0.09495503104797216
370,0.06602919743732757
371,0.806551074213077
372,0.2921610458733382
373,0.6523101634838007
374,0.12384408496240004
375,0.3035721129776759
376,0.22783262727491532
377,0.08614408050323881
378,0.8062596762261139
379,0.0355879727795491
380,0.0841769320689134
381,0.17230231589263453
382,0.34412836571606265
383,0.2493694098293056
384,0.14953968640061333
385,0.3140175539904689
386,0.11924277261554629
387,0.3269359412845311
388,0.28587771369843384
389,0.38585211365458
390,0.05191654356787376
